ED8B:???::2
ED8C:???::2
ED8D:???::2
ED8E:???::2
ED8F:???::2
ED90:???::2
ED91:???::2
ED92:???::2
ED93:???::2
ED94:???::2
ED95:???::2
ED96:???::2
ED97:???::2
ED98:???::2
ED99:???::2
ED9A:???::2
ED9B:???::2
ED9C:???::2
ED9D:???::2
ED9E:???::2
ED9F:???::2
EDA0:LDI::2
EDA1:CPI::2
EDA2:INI::2
EDA3:OUTI::2
EDA4:???::2
EDA5:???::2
EDA6:???::2
EDA7:???::2
EDA8:LDD::2
EDA9:CPD::2
EDAA:IND::2
EDAB:OUTD::2
EDAC:???::2
EDAD:???::2
EDAE:???::2
EDAF:???::2
EDB0:LDIR::2
EDB1:CPIR::2
EDB2:INIR::2
EDB3:OTIR::2
EDB4:???::2
EDB5:???::2
EDB6:???::2
EDB7:???::2
EDB8:LDDR::2
EDB9:CPDR::2
EDBA:INDR::2
EDBB:OTDR::2
EDBC:???::2
EDBD:???::2
EDBE:???::2
EDBF:???::2
EDC0:???::2
EDC1:???::2
EDC2:???::2
EDC3:???::2
EDC4:???::2
EDC5:???::2
EDC6:???::2
EDC7:???::2
EDC8:???::2
EDC9:???::2
EDCA:???::2
EDCB:???::2
EDCC:???::2
EDCD:???::2
EDCE:???::2
EDCF:???::2
EDD0:???::2
EDD1:???::2
EDD2:???::2
EDD3:???::2
EDD4:???::2
EDD5:???::2
EDD6:???::2
EDD7:???::2
EDD8:???::2
EDD9:???::2
EDDA:???::2
EDDB:???::2
EDDC:???::2
EDDD:???::2
EDDE:???::2
EDDF:???::2
EDE0:???::2
EDE1:???::2
EDE2:???::2
EDE3:???::2
EDE4:???::2
EDE5:???::2
EDE6:???::2
EDE7:???::2
EDE8:???::2
EDE9:???::2
EDEA:???::2
EDEB:???::2
EDEC:???::2
EDED:???::2
EDEE:???::2
EDEF:???::2
EDF0:???::2
EDF1:???::2
EDF2:???::2
EDF3:???::2
EDF4:???::2
EDF5:???::2
EDF6:???::2
EDF7:???::2
EDF8:???::2
EDF9:???::2
EDFA:???::2
EDFB:???::2
EDFC:???::2
EDFD:???::2
EDFE:???::2
EDFF:???::2
FD00:???::2
FD01:???::2
FD02:???::2
FD03:???::2
FD04:???::2
FD05:???::2
FD06:???::2
FD07:???::2
FD08:???::2
FD09:ADD:IY,BC:2
FD0A:???::2
FD0B:???::2
FD0C:???::2
FD0D:???::2
FD0E:???::2
FD0F:???::2
FD10:???::2
FD11:???::2
FD12:???::2
FD13:???::2
FD14:???::2
FD15:???::2
FD16:???::2
FD17:???::2
FD18:???::2
FD19:ADD:IY,DE:2
FD1A:???::2
FD1B:???::2
FD1C:???::2
FD1D:???::2
FD1E:???::2
FD1F:???::2
FD20:???::2
FD21:LD:IY,&:4
FD22:LD:(&),IY:4
FD23:INC:IY:2
FD24:INC:IYH:2
FD25:DEC:IYH:2
FD26:LD:IYH,#:2
FD27:???::2
FD28:???::2
FD29:ADD:IY,IY:2
FD2A:LD:IY,(&):4
FD2B:DEC:IY:2
FD2C:INC:IYL:2
FD2D:DEC:IYL:2
FD2E:LD:IYL,#:3
FD2F:???::2
FD30:???::2
FD31:???::2
FD32:???::2
FD33:???::2
FD34:INC:(IY+#):3
FD35:DEC:(IY+#):3
FD36:LD:(IY+#),$:4
FD37:???::2
FD38:???::2
FD39:ADD:IY,SP:2
FD3A:???::2
FD3B:???::2
FD3C:???::2
FD3D:???::2
FD3E:???::2
FD3F:???::2
FD40:???::2
FD41:???::2
FD42:???::2
FD43:???::2
FD44:LD:B,IYH:2
FD45:LD:B,IYL:2
FD46:LD:B,(IY+#):3
FD47:???::2
FD48:???::2
FD49:???::2
FD4A:???::2
FD4B:???::2
FD4C:LD:C,IYH:2
FD4D:LD:C,IYL:2
FD4E:LD:C,(IY+#):3
FD4F:???::2
FD50:???::2
FD51:???::2
FD52:???::2
FD53:???::2
FD54:LD:D,IYH:2
FD55:LD:D,IYL:2
FD56:LD:D,(IY+#):3
FD57:???::2
FD58:???::2
FD59:???::2
FD5A:???::2
FD5B:???::2
FD5C:LD:E,IYH:2
FD5D:LD:E,IYL:2
FD5E:LD:E,(IY+#):3
FD5F:???::2
FD60:???::2
FD61:???::2
FD62:???::2
FD63:???::2
FD64:LD:H,IYH:2
FD65:LD:H,IYL:2
FD66:LD:H,(IY+#):3
FD67:???::2
FD68:???::2
FD69:???::2
FD6A:???::2
FD6B:???::2
FD6C:LD:L,IYH:2
FD6D:LD:L,IYL:2
FD6E:LD:L,(IY+#):3
FD6F:???::2
FD70:LD:(IY+#),B:3
FD71:LD:(IY+#),C:3
FD72:LD:(IY+#),D:3
FD73:LD:(IY+#),E:3
FD74:LD:(IY+#),H:3
FD75:LD:(IY+#),L:3
FD76:???::2
FD77:LD:(IY+#),A:3
FD78:???::2
FD79:???::2
FD7A:???::2
FD7B:???::2
FD7C:LD:A,IYH:2
FD7D:LD:A,IYL:2
FD7E:LD:A,(IY+#):3
FD7F:???::2
FD80:???::2
FD81:???::2
FD82:???::2
FD83:???::2
FD84:ADD:A,IYH:2
FD85:ADD:A,IYL:2
FD86:ADD:A,(IY+#):3
FD87:???::2
FD88:???::2
FD89:???::2
FD8A:???::2
FD8B:???::2
FD8C:ADC:A,IYH:2
FD8D:ADC:A,IYL:2
FD8E:ADC:A,(IY+#):3
FD8F:???::2
FD90:???::2
FD91:???::2
FD92:???::2
FD93:???::2
FD94:SUB:IYH:2
FD95:SUB:IYL:2
FD96:SUB:(IY+#):3
FD97:???::2
FD98:???::2
FD99:???::2
FD9A:???::2
FD9B:???::2
FD9C:SBC:A,IYH:2
FD9D:SBC:A,IYL:2
FD9E:SBC:A,(IY+#):3
FD9F:???::2
FDA0:???::2
FDA1:???::2
FDA2:???::2
FDA3:???::2
FDA4:AND:IYH:2
FDA5:AND:IYL:2
FDA6:AND:(IY+#):3
FDA7:???::2
FDA8:???::2
FDA9:???::2
FDAA:???::2
FDAB:???::2
FDAC:XOR:IYH:2
FDAD:XOR:IYL:2
FDAE:XOR:(IY+#):3
FDAF:???::2
FDB0:???::2
FDB1:???::2
FDB2:???::2
FDB3:???::2
FDB4:OR:IYH:2
FDB5:OR:IYL:2
FDB6:OR:(IY+#):3
FDB7:???::2
FDB8:???::2
FDB9:???::2
FDBA:???::2
FDBB:???::2
FDBC:CP:IYH:2
FDBD:CP:IYL:2
FDBE:CP:(IY+#):3
FDBF:???::2
FDC0:???::2
FDC1:???::2
FDC2:???::2
FDC3:???::2
FDC4:???::2
FDC5:???::2
FDC6:???::2
FDC7:???::2
FDC8:???::2
FDC9:???::2
FDCA:???::2
FDCB:???::2
FDCC:???::2
FDCD:???::2
FDCE:???::2
FDCF:???::2
FDD0:???::2
FDD1:???::2
FDD2:???::2
FDD3:???::2
FDD4:???::2
FDD5:???::2
FDD6:???::2
FDD7:???::2
FDD8:???::2
FDD9:???::2
FDDA:???::2
FDDB:???::2
FDDC:???::2
FDDD:???::2
FDDE:???::2
FDDF:???::2
FDE0:???::2
FDE1:POP:IY:2
FDE2:???::2
FDE3:EX:(SP),IY:2
FDE4:???::2
FDE5:PUSH:IY:2
FDE6:???::2
FDE7:???::2
FDE8:???::2
FDE9:JP:(IY):2
FDEA:???::2
FDEB:???::2
FDEC:???::2
FDED:???::2
FDEE:???::2
FDEF:???::2
FDF0:???::2
FDF1:???::2
FDF2:???::2
FDF3:???::2
FDF4:???::2
FDF5:???::2
FDF6:???::2
FDF7:???::2
FDF8:???::2
FDF9:LD:SP,IY:2
FDFA:???::2
FDFB:???::2
FDFC:???::2
FDFD:???::2
FDFE:???::2
FDFF:???::2
FDCB00:???::4
FDCB01:???::4
FDCB02:???::4
FDCB03:???::4
FDCB04:RLC:IYH:4
FDCB05:RLC:IYL:4
FDCB06:RLC:(IY+#):4
FDCB07:???::4
FDCB08:???::4
FDCB09:???::4
FDCB0A:???::4
FDCB0B:???::4
FDCB0C:RRC:IYH:4
FDCB0D:RRC:IYL:4
FDCB0E:RRC:(IY+#):4
FDCB0F:???::4
FDCB10:???::4
FDCB11:???::4
FDCB12:???::4
FDCB13:???::4
FDCB14:RL:IYH:4
FDCB15:RL:IYL:4
FDCB16:RL:(IY+#):4
FDCB17:???::4
FDCB18:???::4
FDCB19:???::4
FDCB1A:???::4
FDCB1B:???::4
FDCB1C:RR:IYH:4
FDCB1D:RR:IYL:4
FDCB1E:RR:(IY+#):4
FDCB1F:???::4
FDCB20:???::4
FDCB21:???::4
FDCB22:???::4
FDCB23:???::4
FDCB24:SLA:IYH:4
FDCB25:SLA:IYL:4
FDCB26:SLA:(IY+#):4
FDCB27:???::4
FDCB28:???::4
FDCB29:???::4
FDCB2A:???::4
FDCB2B:???::4
FDCB2C:SRA:IYH:4
FDCB2D:SRA:IYL:4
FDCB2E:SRA:(IY+#):4
FDCB2F:???::4
FDCB30:???::4
FDCB31:???::4
FDCB32:???::4
FDCB33:???::4
FDCB34:???::4
FDCB35:???::4
FDCB36:???::4
FDCB37:???::4
FDCB38:???::4
FDCB39:???::4
FDCB3A:???::4
FDCB3B:???::4
FDCB3C:SRL:IYH:4
FDCB3D:SRL:IYL:4
FDCB3E:SRL:(IY+#):4
FDCB3F:???::4
FDCB40:???::4
FDCB41:???::4
FDCB42:???::4
FDCB43:???::4
FDCB44:BIT:0,IYH:4
FDCB45:BIT:0,IYL:4
FDCB46:BIT:0,(IY+#):4
FDCB47:???::4
FDCB48:???::4
FDCB49:???::4
FDCB4A:???::4
FDCB4B:???::4
FDCB4C:BIT:1,IYH:4
FDCB4D:BIT:1,IYL:4
FDCB4E:BIT:1,(IY+#):4
FDCB4F:???::4
FDCB50:???::4
FDCB51:???::4
FDCB52:???::4
FDCB53:???::4
FDCB54:BIT:2,IYH:4
FDCB55:BIT:2,IYL:4
FDCB56:BIT:2,(IY+#):4
FDCB57:???::4
FDCB58:???::4
FDCB59:???::4
FDCB5A:???::4
FDCB5B:???::4
FDCB5C:BIT:3,IYH:4
FDCB5D:BIT:3,IYL:4
FDCB5E:BIT:3,(IY+#):4
FDCB5F:???::4
FDCB60:???::4
FDCB61:???::4
FDCB62:???::4
FDCB63:???::4
FDCB64:BIT:4,IYH:4
FDCB65:BIT:4,IYL:4
FDCB66:BIT:4,(IY+#):4
FDCB67:???::4
FDCB68:???::4
FDCB69:???::4
FDCB6A:???::4
FDCB6B:???::4
FDCB6C:BIT:5,IYH:4
FDCB6D:BIT:5,IYL:4
FDCB6E:BIT:5,(IY+#):4
FDCB6F:???::4
FDCB70:???::4
FDCB71:???::4
FDCB72:???::4
FDCB73:???::4
FDCB74:BIT:6,IYH:4
FDCB75:BIT:6,IYL:4
FDCB76:BIT:6,(IY+#):4
FDCB77:???::4
FDCB78:???::4
FDCB79:???::4
FDCB7A:???::4
FDCB7B:???::4
FDCB7C:BIT:7,IYH:4
FDCB7D:BIT:7,IYL:4
FDCB7E:BIT:7,(IY+#):4
FDCB7F:???::4
FDCB80:???::4
FDCB81:???::4
FDCB82:???::4
FDCB83:???::4
FDCB84:RES:0,IYH:4
FDCB85:RES:0,IYL:4
FDCB86:RES:0,(IY+#):4
FDCB87:???::4
FDCB88:???::4
FDCB89:???::4
FDCB8A:???::4
FDCB8B:???::4
FDCB8C:RES:1,IYH:4
FDCB8D:RES:1,IYL:4
FDCB8E:RES:1,(IY+#):4
FDCB8F:???::4
FDCB90:???::4
FDCB91:???::4
FDCB92:???::4
FDCB93:???::4
FDCB94:RES:2,IYH:4
FDCB95:RES:2,IYL:4
FDCB96:RES:2,(IY+#):4
FDCB97:???::4
FDCB98:???::4
FDCB99:???::4
FDCB9A:???::4
FDCB9B:???::4
FDCB9C:RES:3,IYH:4
FDCB9D:RES:3,IYL:4
FDCB9E:RES:3,(IY+#):4
FDCB9F:???::4
FDCBA0:???::4
FDCBA1:???::4
FDCBA2:???::4
FDCBA3:???::4
FDCBA4:RES:4,IYH:4
FDCBA5:RES:4,IYL:4
FDCBA6:RES:4,(IY+#):4
FDCBA7:???::4
FDCBA8:???::4
FDCBA9:???::4
FDCBAA:???::4
FDCBAB:???::4
FDCBAC:RES:5,IYH:4
FDCBAD:RES:5,IYL:4
FDCBAE:RES:5,(IY+#):4
FDCBAF:???::4
FDCBB0:???::4
FDCBB1:???::4
FDCBB2:???::4
FDCBB3:???::4
FDCBB4:RES:6,IYH:4
FDCBB5:RES:6,IYL:4
FDCBB6:RES:6,(IY+#):4
FDCBB7:???::4
FDCBB8:???::4
FDCBB9:???::4
FDCBBA:???::4
FDCBBB:???::4
FDCBBC:RES:7,IYH:4
FDCBBD:RES:7,IYL:4
FDCBBE:RES:7,(IY+#):4
FDCBBF:???::4
FDCBC0:???::4
FDCBC1:???::4
FDCBC2:???::4
FDCBC3:???::4
FDCBC4:SET:0,IYH:4
FDCBC5:SET:0,IYL:4
FDCBC6:SET:0,(IY+#):4
FDCBC7:???::4
FDCBC8:???::4
FDCBC9:???::4
FDCBCA:???::4
FDCBCB:???::4
FDCBCC:SET:1,IYH:4
FDCBCD:SET:1,IYL:4
FDCBCE:SET:1,(IY+#):4
FDCBCF:???::4
FDCBD0:???::4
FDCBD1:???::4
FDCBD2:???::4
FDCBD3:???::4
FDCBD4:SET:2,IYH:4
FDCBD5:SET:2,IYL:4
FDCBD6:SET:2,(IY+#):4
FDCBD7:???::4
FDCBD8:???::4
FDCBD9:???::4
FDCBDA:???::4
FDCBDB:???::4
FDCBDC:SET:3,IYH:4
FDCBDD:SET:3,IYL:4
FDCBDE:SET:3,(IY+#):4
FDCBDF:???::4
FDCBE0:???::4
FDCBE1:???::4
FDCBE2:???::4
FDCBE3:???::4
FDCBE4:SET:4,IYH:4
FDCBE5:SET:4,IYL:4
FDCBE6:SET:4,(IY+#):4
FDCBE7:???::4
FDCBE8:???::4
FDCBE9:???::4
FDCBEA:???::4
FDCBEB:???::4
FDCBEC:SET:5,IYH:4
FDCBED:SET:5,IYL:4
FDCBEE:SET:5,(IY+#):4
FDCBEF:???::4
FDCBF0:???::4
FDCBF1:???::4
FDCBF2:???::4
FDCBF3:???::4
FDCBF4:SET:6,IYH:4
FDCBF5:SET:6,IYL:4
FDCBF6:SET:6,(IY+#):4
FDCBF7:???::4
FDCBF8:???::4
FDCBF9:???::4
FDCBFA:???::4
FDCBFB:???::4
FDCBFC:SET:7,IYH:4
FDCBFD:SET:7,IYL:4
FDCBFE:SET:7,(IY+#):4
FDCBFF:???::4
